dataid,local_15min,air1,clotheswasher_dryg1,dishwasher1,disposal1,furnace1,grid,kitchenapp1,kitchenapp2,microwave1,refrigerator1,solar
9836,4438.75,0,0.004,0,0,0.007,0.345,0,0.007,0.005,0.076,0.001
9836,4439,0,0.004,0,0,0.007,0.284,0,0.007,0.005,0.015,0.001
9836,4439.25,0,0.004,0,0,0.007,0.305,0,0.007,0.005,0.007,0.001
9836,4439.5,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.007,0.001
9836,4439.75,0,0.004,0,0,0.007,0.3,0,0.007,0.005,0.032,0.001
9836,4440,0,0.004,0,0,0.007,0.347,0,0.007,0.005,0.079,0.001
9836,4440.25,0,0.004,0,0,0.007,0.343,0,0.007,0.005,0.077,0.001
9836,4440.5,0,0.004,0,0,0.007,0.306,0,0.007,0.005,0.019,0.001
9836,4440.75,0,0.004,0,0,0.007,0.277,0,0.007,0.005,0.007,0.001
9836,4441,0,0.004,0,0,0.007,0.252,0,0.007,0.005,0.007,0.001
9836,4441.25,0,0.004,0,0,0.007,0.271,0,0.007,0.005,0.026,0.001
9836,4441.5,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.077,0.001
9836,4441.75,0,0.004,0,0,0.007,0.345,0,0.007,0.005,0.077,0.001
9836,4442,0,0.004,0,0,0.007,0.262,0,0.007,0.005,0.022,0.001
9836,4442.25,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.007,0.001
9836,4442.5,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.007,0.001
9836,4442.75,0,0.004,0,0,0.007,0.261,0,0.007,0.005,0.023,0.001
9836,4443,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.077,0.001
9836,4443.25,0,0.004,0,0,0.007,0.317,0,0.007,0.005,0.077,0.001
9836,4443.5,0,0.004,0,0,0.007,0.266,0,0.007,0.005,0.025,0.001
9836,4443.75,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.007,0.001
9836,4444,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.007,0.001
9836,4444.25,0,0.004,0,0,0.007,0.259,0,0.007,0.005,0.019,0.001
9836,4444.5,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.077,0.001
9836,4444.75,0,0.004,0,0,0.007,0.318,0,0.007,0.005,0.077,0.001
9836,4445,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.028,0.001
9836,4445.25,0,0.004,0,0,0.007,0.252,0,0.007,0.005,0.007,0.001
9836,4445.5,0,0.004,0,0,0.007,0.251,0,0.007,0.005,0.007,0.001
9836,4445.75,0,0.004,0,0,0.007,0.255,0,0.007,0.005,0.014,0.001
9836,4446,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.077,0.001
9836,4446.25,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.078,0.001
9836,4446.5,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.033,0.001
9836,4446.75,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.007,0.001
9836,4447,0,0.004,0,0,0.007,0.246,0,0.007,0.005,0.007,0.001
9836,4447.25,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.01,0.001
9836,4447.5,0,0.004,0,0,0.007,0.315,0,0.007,0.005,0.076,0.001
9836,4447.75,0,0.004,0,0,0.007,0.32,0,0.007,0.005,0.078,0.001
9836,4448,0,0.004,0,0,0.007,0.307,0,0.007,0.005,0.037,0.001
9836,4448.25,0,0.004,0,0,0.007,0.251,0,0.007,0.005,0.007,0.001
9836,4448.5,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.007,0.001
9836,4448.75,0,0.004,0,0,0.007,0.23,0,0.007,0.005,0.008,0.001
9836,4449,0,0.004,0,0,0.007,0.216,0,0.007,0.005,0.073,0
9836,4449.25,0,0.004,0,0,0.007,0.2,0,0.007,0.005,0.078,0.019
9836,4449.5,0,0.004,0,0,0.007,0.133,0,0.007,0.005,0.04,0.048
9836,4449.75,0,0.004,0,0,0.007,0.08,0,0.007,0.005,0.007,0.096
9836,4450,0,0.004,0,0,0.007,0.017,0,0.007,0.005,0.007,0.13
9836,4450.25,0,0.004,0,0,0.007,-0.026,0,0.007,0.005,0.007,0.175
9836,4450.5,0,0.004,0,0,0.007,-0.068,0,0.007,0.005,0.069,0.275
9836,4450.75,0,0.004,0,0,0.007,-0.098,0,0.007,0.005,0.078,0.314
9836,4451,0,0.004,0,0,0.007,-0.308,0,0.007,0.005,0.044,0.488
9836,4451.25,0,0.004,0,0,0.007,-0.284,0,0.007,0.005,0.007,0.438
9836,4451.5,0,0.004,0,0,0.007,-0.334,0,0.007,0.005,0.007,0.497
9836,4451.75,0,0.004,0,0,0.007,-0.456,0,0.007,0.005,0.007,0.598
9836,4452,0,0.004,0,0,0.007,-0.479,0,0.007,0.005,0.066,0.678
9836,4452.25,0,0.004,0,0,0.007,-0.509,0,0.007,0.005,0.078,0.749
9836,4452.5,0,0.004,0,0,0.007,-0.606,0,0.007,0.005,0.048,0.794
9836,4452.75,0,0.004,0,0,0.007,-0.703,0,0.007,0.005,0.007,0.843
9836,4453,0,0.004,0,0,0.007,-0.709,0,0.007,0.005,0.007,0.894
9836,4453.25,0,0.004,0,0,0.007,-0.767,0,0.007,0.005,0.007,0.908
9836,4453.5,0,0.004,0,0,0.007,-0.722,0,0.007,0.005,0.065,0.922
9836,4453.75,0,0.004,0,0,0.007,-0.685,0,0.007,0.005,0.079,0.946
9836,4454,0,0.004,0,0,0.007,-0.738,0,0.007,0.005,0.053,0.927
9836,4454.25,0,0.004,0,0,0.007,-0.792,0,0.007,0.005,0.007,0.935
9836,4454.5,0,0.004,0,0,0.007,-0.736,0,0.007,0.005,0.007,0.925
9836,4454.75,0,0.004,0,0,0.007,-0.762,0,0.007,0.005,0.007,0.896
9836,4455,0,0.004,0,0,0.007,-0.65,0,0.007,0.005,0.059,0.879
9836,4455.25,0,0.004,0,0,0.007,-0.656,0,0.007,0.005,0.078,0.856
9836,4455.5,0,0.004,0,0,0.007,-0.596,0,0.007,0.005,0.06,0.82
9836,4455.75,0,0.004,0,0,0.007,-0.657,0,0.007,0.005,0.007,0.786
9836,4456,0,0.004,0,0,0.007,-0.616,0,0.007,0.005,0.007,0.752
9836,4456.25,0,0.004,0,0,0.007,-0.53,0,0.007,0.005,0.007,0.694
9836,4456.5,0,0.004,0,0,0.007,-0.455,0,0.007,0.005,0.054,0.633
9836,4456.75,0,0.004,0,0,0.007,-0.313,0,0.007,0.005,0.079,0.56
9836,4457,0,0.004,0,0,0.007,-0.288,0,0.007,0.005,0.067,0.49
9836,4457.25,0,0.004,0,0,0.007,-0.27,0,0.007,0.005,0.007,0.412
9836,4457.5,0,0.004,0,0,0.007,-0.158,0,0.007,0.005,0.007,0.337
9836,4457.75,0,0.004,0,0,0.007,-0.117,0,0.007,0.005,0.007,0.26
9836,4458,0,0.004,0,0,0.007,0.031,0,0.007,0.005,0.048,0.181
9836,4458.25,0,0.004,0,0,0.007,0.112,0,0.007,0.005,0.079,0.114
9836,4458.5,0,0.004,0,0,0.007,0.164,0,0.007,0.005,0.075,0.051
9836,4458.75,0,0.004,0,0,0.007,0.148,0,0.007,0.005,0.008,0.011
9836,4459,0,0.004,0,0,0.007,0.18,0,0.007,0.005,0.007,-0.011
9836,4459.25,0,0.004,0,0,0.007,0.212,0,0.007,0.005,0.007,-0.017
9836,4459.5,0,0.004,0,0,0.007,0.288,0,0.007,0.005,0.04,-0.001
9836,4459.75,0,0.004,0,0,0.007,0.354,0,0.007,0.005,0.079,0.001
9836,4460,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.077,0.001
9836,4460.25,0,0.004,0,0,0.007,0.261,0,0.007,0.005,0.017,0.001
9836,4460.5,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.008,0.001
9836,4460.75,0,0.004,0,0,0.007,0.279,0,0.007,0.005,0.008,0.001
9836,4461,0,0.004,0,0,0.007,0.272,0,0.007,0.005,0.031,0.001
9836,4461.25,0,0.004,0,0,0.007,0.329,0,0.007,0.005,0.079,0.001
9836,4461.5,0,0.004,0,0,0.007,0.346,0,0.007,0.005,0.078,0.001
9836,4461.75,0,0.004,0,0,0.007,0.323,0,0.007,0.005,0.028,0.001
9836,4462,0,0.004,0,0,0.007,0.418,0,0.007,0.005,0.009,0.001
9836,4462.25,0,0.004,0,0,0.007,0.274,0,0.007,0.005,0.008,0.001
9836,4462.5,0,0.004,0,0,0.007,0.305,0,0.007,0.005,0.039,0.001
9836,4462.75,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.079,0.001
9836,4463,0,0.004,0,0,0.007,0.372,0,0.007,0.005,0.077,0.001
9836,4463.25,0,0.004,0,0,0.007,0.284,0,0.007,0.005,0.016,0.001
9836,4463.5,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.008,0.001
9836,4463.75,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.008,0.001
9836,4464,0,0.004,0,0,0.007,0.298,0,0.007,0.005,0.031,0.001
9836,4464.25,0,0.004,0,0,0.007,0.346,0,0.007,0.005,0.079,0.001
9836,4464.5,0,0.004,0,0,0.007,0.374,0,0.007,0.005,0.079,0.001
9836,4464.75,0,0.004,0,0,0.007,0.28,0,0.007,0.005,0.03,0.001
9836,4465,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.008,0.001
9836,4465.25,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.008,0.001
9836,4465.5,0,0.004,0,0,0.007,0.255,0,0.007,0.005,0.015,0.001
9836,4465.75,0,0.004,0,0,0.007,0.318,0,0.007,0.005,0.078,0.001
9836,4466,0,0.004,0,0,0.007,0.323,0,0.007,0.005,0.079,0.001
9836,4466.25,0,0.004,0,0,0.007,0.306,0,0.007,0.005,0.044,0.001
9836,4466.5,0,0.004,0,0,0.007,0.259,0,0.007,0.005,0.008,0.001
9836,4466.75,0,0.004,0,0,0.007,0.251,0,0.007,0.005,0.008,0.001
9836,4467,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.008,0.001
9836,4467.25,0,0.004,0,0,0.007,0.312,0,0.007,0.005,0.068,0.001
9836,4467.5,0,0.004,0,0,0.007,0.347,0,0.007,0.005,0.078,0.001
9836,4467.75,0,0.004,0,0,0.007,0.301,0,0.007,0.005,0.058,0.001
9836,4468,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.007,0.001
9836,4468.25,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.007,0.001
9836,4468.5,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4468.75,0,0.004,0,0,0.007,0.289,0,0.007,0.005,0.05,0.001
9836,4469,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.078,0.001
9836,4469.25,0,0.004,0,0,0.007,0.311,0,0.007,0.005,0.069,0.001
9836,4469.5,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.007,0.001
9836,4469.75,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4470,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4470.25,0,0.004,0,0,0.007,0.279,0,0.007,0.005,0.039,0.001
9836,4470.5,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.077,0.001
9836,4470.75,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.074,0.001
9836,4471,0,0.004,0,0,0.007,0.254,0,0.007,0.005,0.01,0.001
9836,4471.25,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4471.5,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4471.75,0,0.004,0,0,0.007,0.269,0,0.007,0.005,0.029,0.001
9836,4472,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.076,0.001
9836,4472.25,0,0.004,0,0,0.007,0.317,0,0.007,0.005,0.074,0.001
9836,4472.5,0,0.004,0,0,0.007,0.259,0,0.007,0.005,0.016,0.001
9836,4472.75,0,0.004,0,0,0.007,0.148,0,0.007,0.005,0.007,0.001
9836,4473,0,0.004,0,0,0.007,0.126,0,0.007,0.005,0.007,0.025
9836,4473.25,0,0.004,0,0,0.007,0.127,0,0.007,0.005,0.018,0.033
9836,4473.5,0,0.004,0,0,0.007,0.174,0,0.007,0.005,0.076,0.043
9836,4473.75,0,0.004,0,0,0.007,0.136,0,0.007,0.005,0.075,0.079
9836,4474,0,0.004,0,0,0.007,0.013,0,0.007,0.005,0.024,0.149
9836,4474.25,0,0.004,0,0,0.007,-0.03,0,0.007,0.005,0.007,0.179
9836,4474.5,0,0.004,0,0,0.007,-0.074,0,0.007,0.005,0.007,0.219
9836,4474.75,0,0.004,0,0,0.007,-0.275,0,0.007,0.005,0.012,0.425
9836,4475,0,0.004,0,0,0.007,-0.166,0,0.007,0.005,0.075,0.379
9836,4475.25,0,0.004,0,0,0.007,-0.327,0,0.007,0.005,0.076,0.54
9836,4475.5,0,0.004,0,0,0.007,-0.306,0,0.007,0.005,0.031,0.513
9836,4475.75,0,0.004,0,0,0.007,-0.471,0,0.007,0.005,0.007,0.619
9836,4476,0,0.004,0,0,0.007,-0.617,0,0.007,0.005,0.007,0.759
9836,4476.25,0,0.004,0,0,0.007,-0.671,0,0.007,0.005,0.008,0.846
9836,4476.5,0,0.004,0,0,0.007,-0.653,0,0.007,0.005,0.072,0.87
9836,4476.75,0,0.004,0,0,0.007,-0.699,0,0.007,0.005,0.077,0.91
9836,4477,0,0.004,0,0,0.007,-0.674,0,0.007,0.005,0.039,0.9
9836,4477.25,0,0.004,0,0,0.007,-0.789,0,0.007,0.005,0.007,0.933
9836,4477.5,0,0.004,0,0,0.007,-0.609,0,0.007,0.005,0.007,0.806
9836,4477.75,0,0.004,0,0,0.007,-0.854,0,0.007,0.005,0.007,0.995
9836,4478,0,0.004,0,0,0.007,-0.759,0,0.007,0.005,0.065,1.019
9836,4478.25,0,0.004,0,0,0.007,-0.651,0,0.007,0.005,0.077,0.869
9836,4478.5,0,0.004,0,0,0.007,-0.826,0,0.007,0.005,0.048,1.064
9836,4478.75,0,0.004,0,0,0.007,-0.907,0,0.007,0.005,0.007,1.063
9836,4479,0,0.004,0,0,0.007,-0.824,0,0.007,0.005,0.007,1
9836,4479.25,0,0.004,0,0,0.007,-0.541,0,0.007,0.005,0.007,0.707
9836,4479.5,0,0.004,0,0,0.007,-0.62,0,0.007,0.005,0.056,0.838
9836,4479.75,0,0.004,0,0,0.007,-0.377,0,0.007,0.005,0.078,0.59
9836,4480,0,0.004,0,0,0.007,-0.337,0,0.007,0.005,0.059,0.533
9836,4480.25,0,0.004,0,0,0.007,-0.293,0,0.007,0.005,0.007,0.484
9836,4480.5,0,0.004,0,0,0.008,-0.218,0,0.007,0.005,0.007,0.362
9836,4480.75,0,0.004,0,0,0.007,-0.364,0,0.007,0.005,0.007,0.552
9836,4481,0,0.004,0,0,0.007,-0.356,0,0.007,0.005,0.048,0.538
9836,4481.25,0,0.004,0,0,0.007,-0.252,0,0.007,0.005,0.078,0.506
9836,4481.5,0,0.004,0,0,0.007,-0.344,0,0.007,0.005,0.069,0.548
9836,4481.75,0,0.004,0,0,0.007,-0.226,0,0.007,0.005,0.007,0.41
9836,4482,0,0.004,0,0,0.007,-0.193,0,0.007,0.005,0.008,0.338
9836,4482.25,0,0.004,0,0,0.007,0.014,0,0.007,0.005,0.007,0.17
9836,4482.5,0,0.004,0,0,0.007,0.094,0,0.007,0.005,0.04,0.089
9836,4482.75,0,0.004,0,0,0.007,0.183,0,0.007,0.005,0.078,0.034
9836,4483,0,0.004,0,0,0.007,0.266,0,0.007,0.005,0.075,-0.002
9836,4483.25,0,0.004,0,0,0.007,0.219,0,0.007,0.005,0.015,-0.016
9836,4483.5,0,0.004,0,0,0.007,0.281,0,0.007,0.005,0.007,0
9836,4483.75,0,0.004,0,0,0.007,0.256,0,0.007,0.005,0.007,0.001
9836,4484,0,0.004,0,0,0.007,0.268,0,0.007,0.005,0.025,0.001
9836,4484.25,0,0.004,0,0,0.007,0.351,0,0.007,0.005,0.077,0.001
9836,4484.5,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.078,0.001
9836,4484.75,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.032,0.001
9836,4485,0,0.004,0,0,0.007,0.275,0,0.007,0.005,0.007,0.001
9836,4485.25,0,0.004,0,0,0.007,0.267,0,0.007,0.005,0.007,0.001
9836,4485.5,0,0.004,0,0,0.007,0.277,0,0.007,0.005,0.01,0.001
9836,4485.75,0,0.004,0,0,0.007,0.343,0,0.007,0.005,0.075,0.001
9836,4486,0,0.004,0,0,0.007,0.377,0,0.007,0.005,0.078,0.001
9836,4486.25,0,0.004,0,0,0.007,0.312,0,0.007,0.005,0.045,0.001
9836,4486.5,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.007,0.001
9836,4486.75,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.007,0.001
9836,4487,0,0.004,0,0,0.007,0.306,0,0.007,0.005,0.007,0.001
9836,4487.25,0,0.004,0,0,0.007,0.332,0,0.007,0.005,0.064,0.001
9836,4487.5,0,0.004,0,0,0.007,0.345,0,0.007,0.005,0.078,0.001
9836,4487.75,0,0.004,0,0,0.007,0.324,0,0.007,0.005,0.058,0.001
9836,4488,0,0.004,0,0,0.007,0.275,0,0.007,0.005,0.007,0.001
9836,4488.25,0,0.004,0,0,0.007,0.303,0,0.007,0.005,0.007,0.001
9836,4488.5,0,0.004,0,0,0.007,0.278,0,0.007,0.005,0.007,0.001
9836,4488.75,0,0.004,0,0,0.007,0.307,0,0.007,0.005,0.051,0.001
9836,4489,0,0.004,0,0,0.007,0.32,0,0.007,0.005,0.078,0.001
9836,4489.25,0,0.004,0,0,0.007,0.312,0,0.007,0.005,0.07,0.001
9836,4489.5,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4489.75,0,0.004,0,0,0.007,0.275,0,0.007,0.005,0.007,0.001
9836,4490,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.007,0.001
9836,4490.25,0,0.004,0,0,0.007,0.277,0,0.007,0.005,0.036,0.001
9836,4490.5,0,0.004,0,0,0.007,0.317,0,0.007,0.005,0.077,0.001
9836,4490.75,0,0.004,0,0,0.007,0.315,0,0.007,0.005,0.075,0.001
9836,4491,0,0.004,0,0,0.007,0.256,0,0.007,0.005,0.016,0.001
9836,4491.25,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4491.5,0,0.004,0,0,0.007,0.248,0,0.007,0.005,0.007,0.001
9836,4491.75,0,0.004,0,0,0.007,0.265,0,0.007,0.005,0.023,0.001
9836,4492,0,0.004,0,0,0.007,0.322,0,0.007,0.005,0.076,0
9836,4492.25,0,0.004,0,0,0.007,0.325,0,0.007,0.005,0.075,0
9836,4492.5,0,0.004,0,0,0.007,0.271,0,0.007,0.005,0.024,0.001
9836,4492.75,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.006,0.001
9836,4493,0,0.004,0,0,0.007,0.25,0,0.007,0.005,0.006,0.001
9836,4493.25,0,0.004,0,0,0.007,0.252,0,0.007,0.005,0.01,0.001
9836,4493.5,0,0.004,0,0,0.007,0.314,0,0.007,0.005,0.073,0
9836,4493.75,0,0.004,0,0,0.007,0.314,0,0.007,0.005,0.075,0.001
9836,4494,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.034,0.001
9836,4494.25,0,0.004,0,0,0.007,0.245,0,0.007,0.005,0.006,0.001
9836,4494.5,0,0.004,0,0,0.007,0.245,0,0.007,0.005,0.006,0.001
9836,4494.75,0,0.004,0,0,0.007,0.246,0,0.007,0.005,0.006,0.001
9836,4495,0,0.004,0,0,0.007,0.305,0,0.007,0.005,0.066,0
9836,4495.25,0,0.004,0,0,0.007,0.314,0,0.007,0.005,0.075,0
9836,4495.5,0,0.004,0,0,0.007,0.284,0,0.007,0.005,0.041,0.001
9836,4495.75,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.006,0.001
9836,4496,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.006,0.001
9836,4496.25,0,0.004,0,0,0.007,0.249,0,0.007,0.005,0.006,0.001
9836,4496.5,0,0.004,0,0,0.007,0.296,0,0.007,0.005,0.055,0.001
9836,4496.75,0,0.004,0,0,0.007,0.235,0,0.007,0.005,0.075,-0.001
9836,4497,0,0.004,0,0,0.007,0.194,0,0.007,0.005,0.05,-0.001
9836,4497.25,0,0.004,0,0,0.007,0.191,0,0.007,0.005,0.063,0.015
9836,4497.5,0,0.004,0,0,0.007,0.201,0,0.007,0.005,0.091,0.032
9836,4497.75,0,0.004,0.004,0,0.007,0.469,0,0.006,0.005,0.376,0.041
9836,4498,0,0.004,0.002,0,0.007,0.266,0,0.007,0.005,0.186,0.056
9836,4498.25,0,0.004,0,0,0.007,0.089,0,0.007,0.005,0.087,0.138
9836,4498.5,0,0.004,0,0,0.007,-0.027,0,0.007,0.005,0.095,0.262
9836,4498.75,0,0.004,0,0,0.007,-0.168,0,0.007,0.005,0.051,0.358
9836,4499,0,0.004,0,0,0.007,-0.283,0,0.007,0.005,0.007,0.432
9836,4499.25,0,0.004,0,0,0.007,-0.328,0,0.007,0.005,0.006,0.502
9836,4499.5,0,0.004,0,0,0.007,-0.418,0,0.007,0.005,0.027,0.602
9836,4499.75,0,0.004,0,0,0.007,-0.488,0,0.007,0.005,0.073,0.698
9836,4500,0,0.004,0,0,0.007,-0.566,0,0.007,0.005,0.021,0.769
9836,4500.25,0,0.004,0,0,0.007,-0.71,0,0.007,0.005,0.008,0.857
9836,4500.5,0,0.004,0,0,0.007,-0.718,0,0.007,0.005,0.035,0.907
9836,4500.75,0,0.004,0,0,0.007,-0.709,0,0.007,0.005,0.075,0.956
9836,4501,0,0.004,0,0,0.007,-0.775,0,0.007,0.005,0.052,0.978
9836,4501.25,0,0.004,0,0,0.007,-0.832,0,0.007,0.005,0.006,1.021
9836,4501.5,0,0.004,0,0,0.007,-0.879,0,0.007,0.005,0.006,1.046
9836,4501.75,0,0.004,0,0,0.007,-0.862,0,0.007,0.005,0.011,1.049
9836,4502,0,0.004,0,0,0.007,-0.798,0,0.007,0.005,0.075,1.045
9836,4502.25,0,0.004,0,0,0.007,-0.802,0,0.007,0.005,0.075,1.038
9836,4502.5,0,0.004,0,0,0.007,-0.804,0,0.007,0.005,0.032,1.025
9836,4502.75,0,0.004,0,0,0.007,-0.856,0,0.007,0.005,0.006,1.001
9836,4503,0,0.004,0,0,0.007,-0.8,0,0.007,0.005,0.006,0.99
9836,4503.25,0,0.004,0,0,0.007,-0.799,0,0.007,0.005,0.018,0.948
9836,4503.5,0,0.004,0,0,0.007,-0.663,0,0.007,0.005,0.075,0.913
9836,4503.75,0,0.004,0,0,0.007,-0.667,0,0.007,0.005,0.074,0.872
9836,4504,0,0.004,0,0,0.007,-0.638,0,0.007,0.005,0.021,0.828
9836,4504.25,0,0.004,0,0,0.007,-0.631,0,0.007,0.005,0.006,0.768
9836,4504.5,0,0.004,0,0,0.007,-0.537,0,0.007,0.005,0.006,0.704
9836,4504.75,0,0.004,0,0,0.007,-0.464,0,0.007,0.005,0.03,0.637
9836,4505,0,0.004,0,0,0.007,-0.35,0,0.007,0.005,0.076,0.56
9836,4505.25,0,0.004,0,0,0.007,-0.234,0,0.007,0.005,0.073,0.481
9836,4505.5,0,0.004,0,0,0.007,-0.243,0,0.007,0.005,0.009,0.389
9836,4505.75,0,0.004,0,0,0.007,-0.121,0,0.007,0.005,0.006,0.302
9836,4506,0,0.004,0,0,0.007,-0.073,0,0.007,0.005,0.006,0.218
9836,4506.25,0,0.004,0,0,0.007,0.04,0,0.007,0.005,0.042,0.141
9836,4506.5,0,0.004,0,0,0.007,0.188,0,0.007,0.005,0.076,0.06
9836,4506.75,0,0.004,0,0,0.007,0.2,0,0.007,0.005,0.066,0.005
9836,4507,0,0.004,0,0,0.007,0.188,0,0.007,0.005,0.007,-0.008
9836,4507.25,0,0.004,0,0,0.007,0.246,0,0.007,0.005,0.008,-0.016
9836,4507.5,0,0.004,0,0,0.007,0.272,0,0.007,0.005,0.009,-0.004
9836,4507.75,0,0.004,0,0,0.007,0.328,0,0.007,0.005,0.075,0.001
9836,4508,0,0.004,0,0,0.007,0.358,0,0.007,0.005,0.075,0.001
9836,4508.25,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.022,0.001
9836,4508.5,0,0.004,0,0,0.007,0.255,0,0.007,0.005,0.006,0.001
9836,4508.75,0,0.004,0,0,0.007,0.258,0,0.007,0.005,0.006,0.001
9836,4509,0,0.004,0,0,0.007,0.303,0,0.007,0.005,0.026,0.001
9836,4509.25,0,0.004,0,0,0.007,0.334,0,0.007,0.005,0.076,0.001
9836,4509.5,0,0.004,0,0,0.007,0.349,0,0.007,0.005,0.073,0.001
9836,4509.75,0,0.004,0,0,0.007,0.289,0,0.007,0.005,0.013,0.001
9836,4510,0,0.004,0,0,0.007,0.31,0,0.007,0.005,0.006,0.001
9836,4510.25,0,0.004,0,0,0.007,0.284,0,0.007,0.005,0.007,0.001
9836,4510.5,0,0.004,0,0,0.007,0.313,0,0.007,0.005,0.035,0.001
9836,4510.75,0,0.004,0,0,0.007,0.354,0,0.007,0.005,0.076,0.001
9836,4511,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.069,0.001
9836,4511.25,0,0.004,0,0,0.007,0.291,0,0.007,0.005,0.006,0.001
9836,4511.5,0,0.004,0,0,0.007,0.286,0,0.007,0.005,0.006,0.001
9836,4511.75,0,0.004,0,0,0.007,0.287,0,0.007,0.005,0.007,0.001
9836,4512,0,0.004,0,0,0.007,0.322,0,0.007,0.005,0.044,0.001
9836,4512.25,0,0.004,0,0,0.007,0.38,0,0.007,0.005,0.076,0.001
9836,4512.5,0,0.004,0,0,0.007,0.335,0,0.007,0.005,0.057,0.001
9836,4512.75,0,0.004,0,0,0.007,0.266,0,0.007,0.005,0.006,0.001
9836,4513,0,0.004,0,0,0.007,0.256,0,0.007,0.005,0.006,0.001
9836,4513.25,0,0.004,0,0,0.007,0.256,0,0.007,0.005,0.006,0.001
9836,4513.5,0,0.004,0,0,0.007,0.304,0,0.007,0.005,0.054,0
9836,4513.75,0,0.004,0,0,0.007,0.324,0,0.007,0.005,0.076,0
9836,4514,0,0.004,0,0,0.007,0.292,0,0.007,0.005,0.045,0.001
9836,4514.25,0,0.004,0,0,0.007,0.255,0,0.007,0.005,0.006,0.001
9836,4514.5,0,0.004,0,0,0.007,0.254,0,0.007,0.005,0.006,0.001
9836,4514.75,0,0.004,0,0,0.007,0.255,0,0.007,0.005,0.006,0.001
9836,4515,0,0.004,0,0,0.007,0.313,0,0.007,0.005,0.064,0.001
9836,4515.25,0,0.004,0,0,0.007,0.324,0,0.007,0.005,0.075,0.001
9836,4515.5,0,0.004,0,0,0.007,0.282,0,0.007,0.005,0.032,0.001
9836,4515.75,0,0.004,0,0,0.007,0.256,0,0.007,0.005,0.006,0.001
9836,4516,0,0.004,0,0,0.007,0.258,0,0.007,0.005,0.006,0.001
9836,4516.25,0,0.004,0,0,0.007,0.259,0,0.007,0.005,0.009,0.001
9836,4516.5,0,0.004,0,0,0.007,0.32,0,0.007,0.005,0.073,0.001
9836,4516.75,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.074,0.001
9836,4517,0,0.004,0,0,0.007,0.273,0,0.007,0.005,0.02,0.001
9836,4517.25,0,0.004,0,0,0.007,0.258,0,0.007,0.005,0.006,0.001
9836,4517.5,0,0.004,0,0,0.007,0.257,0,0.007,0.005,0.006,0.001
9836,4517.75,0,0.004,0,0,0.007,0.267,0,0.007,0.005,0.018,0.001
9836,4518,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.074,0.001
